question_id,title,topic_primary,url_slug,source_url,base_unweighted_n,base_weighted_n,moe_question_level,is_multiselect,options_count
2025-091_a_1,"Are you familiar with very low carbohydrate diets, such as a Keto or carnivore diet?",Verasight JSM Omnibus Survey,are-you-familiar-with-very-low-carbohydrate-diets-such-as-a-keto-or-carnivore-diet,https://reports.verasight.io/reports/jsm-2025#are-you-familiar-with-very-low-carbohydrate-diets-such-as-a-keto-or-carnivore-diet,1000,1000.0000000000151,+/- 3.1%,false,3
2025-091_a_10,To what extent do you agree or disagree with the following statement? My parent was close with their parents before I was born.,Verasight JSM Omnibus Survey,to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born,1000,1000.0000000000151,+/- 3.1%,false,7
2025-091_a_11,Did you have a pet growing up?,Verasight JSM Omnibus Survey,did-you-have-a-pet-growing-up,https://reports.verasight.io/reports/jsm-2025#did-you-have-a-pet-growing-up,1000,1000.0000000000151,+/- 3.1%,false,2
2025-091_a_12,How often do you consume alcohol?,Verasight JSM Omnibus Survey,how-often-do-you-consume-alcohol,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol,1000,1000.0000000000151,+/- 3.1%,false,7
2025-091_a_13,Do you consider vaping an e-cigarette to be smoking?,Verasight JSM Omnibus Survey,do-you-consider-vaping-an-e-cigarette-to-be-smoking,https://reports.verasight.io/reports/jsm-2025#do-you-consider-vaping-an-e-cigarette-to-be-smoking,1000,1000.0000000000151,+/- 3.1%,false,2
2025-091_a_14,Do you believe in climate change?,Verasight JSM Omnibus Survey,do-you-believe-in-climate-change,https://reports.verasight.io/reports/jsm-2025#do-you-believe-in-climate-change,1000,1000.0000000000151,+/- 3.1%,false,3
2025-091_a_15,"Over the next 4 years, do you think U.S. relations with other countries will become:",Verasight JSM Omnibus Survey,over-the-next-4-years-do-you-think-u-s-relations-with-other-countries-will-become,https://reports.verasight.io/reports/jsm-2025#over-the-next-4-years-do-you-think-u-s-relations-with-other-countries-will-become,1000,1000.0000000000151,+/- 3.1%,false,3
2025-091_a_16,To what extent do you agree or disagree with the following statement? A spiritual awakening/revival is needed to address the high levels of uncertainty worldwide.,Verasight JSM Omnibus Survey,to-what-extent-do-you-agree-or-disagree-with-the-following-statement-a-spiritual-awakening-revival-is-needed-to-address-the-high-levels-of-uncertainty-worldwide,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-a-spiritual-awakening-revival-is-needed-to-address-the-high-levels-of-uncertainty-worldwide,1000,1000.0000000000151,+/- 3.1%,false,5
2025-091_a_17,"How much do you trust AI (Large Language Models such as ChatGPT, Gemini, and Grok) when it comes to its recommendations for lifestyle changes to improve your overall health?",Verasight JSM Omnibus Survey,how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health,1000,1000.0000000000151,+/- 3.1%,false,6
2025-091_a_18,Which of the following best describes how you think AI impacts student learning?,Verasight JSM Omnibus Survey,which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning,1000,1000.0000000000151,+/- 3.1%,false,7
2025-091_a_19,To what extent do you agree or disagree with the following statement? I believe statistics is useful in everyday life.,Verasight JSM Omnibus Survey,to-what-extent-do-you-agree-or-disagree-with-the-following-statement-i-believe-statistics-is-useful-in-everyday-life,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-i-believe-statistics-is-useful-in-everyday-life,1000,1000.0000000000151,+/- 3.1%,false,5
2025-091_a_2,What were your primary motivations for hand-washing during the pandemic?,Verasight JSM Omnibus Survey,what-were-your-primary-motivations-for-hand-washing-during-the-pandemic,https://reports.verasight.io/reports/jsm-2025#what-were-your-primary-motivations-for-hand-washing-during-the-pandemic,1000,1000.0000000000151,+/- 3.1%,true,6
2025-091_a_20,Where have you recently encountered statistics in your daily life?,Verasight JSM Omnibus Survey,where-have-you-recently-encountered-statistics-in-your-daily-life,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life,1000,1000.0000000000151,+/- 3.1%,true,7
2025-091_a_21,How much do you understand about statistics and p-values?,Verasight JSM Omnibus Survey,how-much-do-you-understand-about-statistics-and-p-values,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-understand-about-statistics-and-p-values,1000,1000.0000000000151,+/- 3.1%,false,4
2025-091_a_22,How often would you base decisions on reported statistics if you understood it better?,Verasight JSM Omnibus Survey,how-often-would-you-base-decisions-on-reported-statistics-if-you-understood-it-better,https://reports.verasight.io/reports/jsm-2025#how-often-would-you-base-decisions-on-reported-statistics-if-you-understood-it-better,1000,1000.0000000000151,+/- 3.1%,false,4
2025-091_a_23,"Which of the following statistical softwares, if any, have you used most?",Verasight JSM Omnibus Survey,which-of-the-following-statistical-softwares-if-any-have-you-used-most,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-statistical-softwares-if-any-have-you-used-most,1000,1000.0000000000151,+/- 3.1%,false,5
2025-091_a_24,"If you were paid $62,192 for your current job, would you consider that to be:",Verasight JSM Omnibus Survey,if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be,1000,1000.0000000000151,+/- 3.1%,false,10
2025-091_a_3,What is the highest price you are willing to pay for a 95% reliable cancer biomarker test which gives you personalized treatment options?,Verasight JSM Omnibus Survey,what-is-the-highest-price-you-are-willing-to-pay-for-a-95-reliable-cancer-biomarker-test-which-gives-you-personalized-treatment-options,https://reports.verasight.io/reports/jsm-2025#what-is-the-highest-price-you-are-willing-to-pay-for-a-95-reliable-cancer-biomarker-test-which-gives-you-personalized-treatment-options,1000,1000.0000000000151,+/- 3.1%,false,5
2025-091_a_4,"If you had to guess, how would you describe the rate of teenage pregnancies in the US?",Verasight JSM Omnibus Survey,if-you-had-to-guess-how-would-you-describe-the-rate-of-teenage-pregnancies-in-the-us,https://reports.verasight.io/reports/jsm-2025#if-you-had-to-guess-how-would-you-describe-the-rate-of-teenage-pregnancies-in-the-us,1000,1000.0000000000151,+/- 3.1%,false,3
2025-091_a_5,"If you experience your mental health getting worse, what would you do first to address it?",Verasight JSM Omnibus Survey,if-you-experience-your-mental-health-getting-worse-what-would-you-do-first-to-address-it,https://reports.verasight.io/reports/jsm-2025#if-you-experience-your-mental-health-getting-worse-what-would-you-do-first-to-address-it,1000,1000.0000000000151,+/- 3.1%,false,5
2025-091_a_6,How lonely are you?,Verasight JSM Omnibus Survey,how-lonely-are-you,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you,1000,1000.0000000000151,+/- 3.1%,false,7
2025-091_a_7,"To what extent do you agree or disagree with the following statement? As a child, I could count on my parent for emotional support.",Verasight JSM Omnibus Survey,to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support,1000,1000.0000000000151,+/- 3.1%,false,7
2025-091_a_8,To what extent do you agree or disagree with the following statement? My parent didn't seem to notice if I was upset or struggling.,Verasight JSM Omnibus Survey,to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling,1000,1000.0000000000151,+/- 3.1%,false,7
2025-091_a_9,"To what extent do you agree or disagree with the following statement? Even when I was a teenager, my parent treated me like a little kid who couldn't be trusted.",Verasight JSM Omnibus Survey,to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted,1000,1000.0000000000151,+/- 3.1%,false,7
