question_id,option_id,option_label,weighted_share,weighted_percent,weighted_n,unweighted_n,is_missing,source_url
2025-091_a_1,1,Yes,0.79688809295509,79.69,796.888092955102,800,false,https://reports.verasight.io/reports/jsm-2025#are-you-familiar-with-very-low-carbohydrate-diets-such-as-a-keto-or-carnivore-diet
2025-091_a_1,2,No,0.14613273125416695,14.61,146.13273125416916,144,false,https://reports.verasight.io/reports/jsm-2025#are-you-familiar-with-very-low-carbohydrate-diets-such-as-a-keto-or-carnivore-diet
2025-091_a_1,3,Unsure,0.0569791757907431,5.7,56.979175790743966,56,false,https://reports.verasight.io/reports/jsm-2025#are-you-familiar-with-very-low-carbohydrate-diets-such-as-a-keto-or-carnivore-diet
2025-091_a_10,1,Completely disagree,0.07040093912463402,7.04,70.40093912463509,69,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born
2025-091_a_10,2,Disagree,0.08403069538114276,8.4,84.03069538114403,84,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born
2025-091_a_10,3,Somewhat disagree,0.0830416071161639,8.3,83.04160711616515,82,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born
2025-091_a_10,4,Neither agree nor disagree,0.2146851257815937,21.47,214.68512578159695,207,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born
2025-091_a_10,5,Somewhat agree,0.16028962874546682,16.03,160.28962874546923,161,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born
2025-091_a_10,6,Agree,0.22477685944043932,22.48,224.7768594404427,231,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born
2025-091_a_10,7,Completely agree,0.16277514441055957,16.28,162.77514441056204,166,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-was-close-with-their-parents-before-i-was-born
2025-091_a_11,1,Yes,0.7818306031048405,78.18,781.8306031048523,788,false,https://reports.verasight.io/reports/jsm-2025#did-you-have-a-pet-growing-up
2025-091_a_11,2,No,0.21816939689515952,21.82,218.1693968951628,212,false,https://reports.verasight.io/reports/jsm-2025#did-you-have-a-pet-growing-up
2025-091_a_12,1,Never,0.2333434530088628,23.33,233.34345300886633,230,false,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol
2025-091_a_12,2,Very rarely,0.20018057263421768,20.02,200.1805726342207,202,false,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol
2025-091_a_12,3,Rarely,0.10812345257146562,10.81,108.12345257146725,107,false,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol
2025-091_a_12,4,Occasionally,0.2669486435353141,26.69,266.9486435353181,266,false,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol
2025-091_a_12,5,Regularly,0.10879539953797247,10.88,108.79539953797412,112,false,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol
2025-091_a_12,6,Frequently,0.04999869671660392,5,49.99869671660468,51,false,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol
2025-091_a_12,7,Very frequently,0.03260978199556345,3.26,32.60978199556394,32,false,https://reports.verasight.io/reports/jsm-2025#how-often-do-you-consume-alcohol
2025-091_a_13,1,Yes,0.7066124039912439,70.66,706.6124039912546,709,false,https://reports.verasight.io/reports/jsm-2025#do-you-consider-vaping-an-e-cigarette-to-be-smoking
2025-091_a_13,2,No,0.29338759600875614,29.34,293.38759600876057,291,false,https://reports.verasight.io/reports/jsm-2025#do-you-consider-vaping-an-e-cigarette-to-be-smoking
2025-091_a_14,1,Yes,0.7072592860010565,70.73,707.2592860010672,704,false,https://reports.verasight.io/reports/jsm-2025#do-you-believe-in-climate-change
2025-091_a_14,2,No,0.17572618785722727,17.57,175.72618785722992,179,false,https://reports.verasight.io/reports/jsm-2025#do-you-believe-in-climate-change
2025-091_a_14,3,Unsure,0.1170145261417163,11.7,117.01452614171806,117,false,https://reports.verasight.io/reports/jsm-2025#do-you-believe-in-climate-change
2025-091_a_15,1,Stronger than they are now,0.25445593917484416,25.45,254.45593917484803,260,false,https://reports.verasight.io/reports/jsm-2025#over-the-next-4-years-do-you-think-u-s-relations-with-other-countries-will-become
2025-091_a_15,2,Weaker than they are now,0.5213290515054865,52.13,521.3290515054944,521,false,https://reports.verasight.io/reports/jsm-2025#over-the-next-4-years-do-you-think-u-s-relations-with-other-countries-will-become
2025-091_a_15,3,About the same,0.22421500931966937,22.42,224.21500931967276,219,false,https://reports.verasight.io/reports/jsm-2025#over-the-next-4-years-do-you-think-u-s-relations-with-other-countries-will-become
2025-091_a_16,1,Strongly Agree,0.2162300511584676,21.62,216.23005115847087,215,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-a-spiritual-awakening-revival-is-needed-to-address-the-high-levels-of-uncertainty-worldwide
2025-091_a_16,2,Agree,0.23745597371935012,23.75,237.45597371935372,238,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-a-spiritual-awakening-revival-is-needed-to-address-the-high-levels-of-uncertainty-worldwide
2025-091_a_16,3,Neutral,0.3144869400842168,31.45,314.48694008422154,311,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-a-spiritual-awakening-revival-is-needed-to-address-the-high-levels-of-uncertainty-worldwide
2025-091_a_16,4,Disagree,0.11142087059996586,11.14,111.42087059996754,113,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-a-spiritual-awakening-revival-is-needed-to-address-the-high-levels-of-uncertainty-worldwide
2025-091_a_16,5,Strongly Disagree,0.12040616443799963,12.04,120.40616443800145,123,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-a-spiritual-awakening-revival-is-needed-to-address-the-high-levels-of-uncertainty-worldwide
2025-091_a_17,1,Not at all,0.24722903919136913,24.72,247.22903919137286,245,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health
2025-091_a_17,2,Slightly,0.26479587502568297,26.48,264.795875025687,269,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health
2025-091_a_17,3,Moderately,0.31851738527237583,31.85,318.51738527238064,321,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health
2025-091_a_17,4,Very,0.09999905883478963,10,99.99905883479114,98,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health
2025-091_a_17,5,Extremely,0.04416707373955008,4.42,44.16707373955075,43,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health
2025-091_a_17,6,Prefer not to answer,0.025291567936232433,2.53,25.291567936232816,24,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-trust-ai-large-language-models-such-as-chatgpt-gemini-and-grok-when-it-comes-to-its-recommendations-for-lifestyle-changes-to-improve-your-overall-health
2025-091_a_18,1,Personalizes learning,0.07726535393347264,7.73,77.2653539334738,75,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning
2025-091_a_18,2,Reduces deep thinking,0.22721723561655793,22.72,227.21723561656137,227,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning
2025-091_a_18,3,Acts as a study aid,0.1424645913177016,14.25,142.46459131770374,143,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning
2025-091_a_18,4,"Adds convenience, not depth",0.155743141987388,15.57,155.74314198739037,158,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning
2025-091_a_18,5,Encourages tech overuse,0.07957699058565852,7.96,79.57699058565973,79,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning
2025-091_a_18,6,Promotes dependancy,0.1409229620082137,14.09,140.92296200821582,142,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning
2025-091_a_18,7,Impact is still unclear,0.1768097245510077,17.68,176.8097245510104,176,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-best-describes-how-you-think-ai-impacts-student-learning
2025-091_a_19,1,Strongly Disagree,0.01870936110902933,1.87,18.709361109029615,18,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-i-believe-statistics-is-useful-in-everyday-life
2025-091_a_19,2,Disagree,0.05487820321613747,5.49,54.878203216138296,56,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-i-believe-statistics-is-useful-in-everyday-life
2025-091_a_19,3,Neutral,0.32129579575532446,32.13,321.2957957553293,317,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-i-believe-statistics-is-useful-in-everyday-life
2025-091_a_19,4,Agree,0.43421801131219284,43.42,434.2180113121994,438,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-i-believe-statistics-is-useful-in-everyday-life
2025-091_a_19,5,Strongly Agree,0.17089862860731597,17.09,170.89862860731856,171,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-i-believe-statistics-is-useful-in-everyday-life
2025-091_a_2,1,Fear of COVID-19 infection,0.587550171925582,58.76,587.5501719255909,590,false,https://reports.verasight.io/reports/jsm-2025#what-were-your-primary-motivations-for-hand-washing-during-the-pandemic
2025-091_a_2,2,Public health advice,0.47148821802276036,47.15,471.4882180227675,476,false,https://reports.verasight.io/reports/jsm-2025#what-were-your-primary-motivations-for-hand-washing-during-the-pandemic
2025-091_a_2,3,Social expectations,0.22870323608732612,22.87,228.70323608732957,228,false,https://reports.verasight.io/reports/jsm-2025#what-were-your-primary-motivations-for-hand-washing-during-the-pandemic
2025-091_a_2,4,Personal hygiene habits,0.7345893531678636,73.46,734.5893531678747,735,false,https://reports.verasight.io/reports/jsm-2025#what-were-your-primary-motivations-for-hand-washing-during-the-pandemic
2025-091_a_2,5,Workplace or school policies,0.24370993128057306,24.37,243.70993128057674,241,false,https://reports.verasight.io/reports/jsm-2025#what-were-your-primary-motivations-for-hand-washing-during-the-pandemic
2025-091_a_2,6,I wasn’t motivated by any specific reasons to hand-wash during the pandemic,0.0993548482588547,9.94,99.3548482588562,98,false,https://reports.verasight.io/reports/jsm-2025#what-were-your-primary-motivations-for-hand-washing-during-the-pandemic
2025-091_a_20,1,News reports,0.44825280819938235,44.83,448.2528081993891,463,false,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life
2025-091_a_20,2,Social media,0.416090609276119,41.61,416.0906092761253,411,false,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life
2025-091_a_20,3,Advertising,0.24987711056149056,24.99,249.87711056149433,252,false,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life
2025-091_a_20,4,School/work,0.27688667953707713,27.69,276.8866795370813,275,false,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life
2025-091_a_20,5,Medical/health information,0.4832050458529215,48.32,483.20504585292883,490,false,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life
2025-091_a_20,6,Political discussions,0.424400953379635,42.44,424.4009533796414,435,false,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life
2025-091_a_20,7,I haven't noticed statistics used recently,0.20051606634442667,20.05,200.5160663444297,195,false,https://reports.verasight.io/reports/jsm-2025#where-have-you-recently-encountered-statistics-in-your-daily-life
2025-091_a_21,1,"None, I have no idea what any of these are.",0.2497968561751747,24.98,249.79685617517848,246,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-understand-about-statistics-and-p-values
2025-091_a_21,2,"Little, I've heard of them or read about them.",0.37089760622079415,37.09,370.8976062207998,371,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-understand-about-statistics-and-p-values
2025-091_a_21,3,"Not much, but I learned them in school.",0.27123563402338785,27.12,271.2356340233919,275,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-understand-about-statistics-and-p-values
2025-091_a_21,4,"Very much, I use them regularly.",0.10806990358064338,10.81,108.069903580645,108,false,https://reports.verasight.io/reports/jsm-2025#how-much-do-you-understand-about-statistics-and-p-values
2025-091_a_22,1,Always,0.0838694205766375,8.39,83.86942057663877,79,false,https://reports.verasight.io/reports/jsm-2025#how-often-would-you-base-decisions-on-reported-statistics-if-you-understood-it-better
2025-091_a_22,2,Often,0.32632533975731237,32.63,326.3253397573173,330,false,https://reports.verasight.io/reports/jsm-2025#how-often-would-you-base-decisions-on-reported-statistics-if-you-understood-it-better
2025-091_a_22,3,Sometimes,0.4906042183770355,49.06,490.6042183770429,493,false,https://reports.verasight.io/reports/jsm-2025#how-often-would-you-base-decisions-on-reported-statistics-if-you-understood-it-better
2025-091_a_22,4,Never,0.0992010212890147,9.92,99.2010212890162,98,false,https://reports.verasight.io/reports/jsm-2025#how-often-would-you-base-decisions-on-reported-statistics-if-you-understood-it-better
2025-091_a_23,1,I do not use this type of software,0.7887008694608729,78.87,788.7008694608849,794,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-statistical-softwares-if-any-have-you-used-most
2025-091_a_23,2,R-Studio,0.030063927836775854,3.01,30.06392783677631,27,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-statistical-softwares-if-any-have-you-used-most
2025-091_a_23,3,Python,0.0805286939023847,8.05,80.52869390238591,76,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-statistical-softwares-if-any-have-you-used-most
2025-091_a_23,4,SAS,0.05517738569441611,5.52,55.17738569441695,56,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-statistical-softwares-if-any-have-you-used-most
2025-091_a_23,5,SPSS,0.04552912310555044,4.55,45.52912310555113,47,false,https://reports.verasight.io/reports/jsm-2025#which-of-the-following-statistical-softwares-if-any-have-you-used-most
2025-091_a_24,1,Extremely Unfair Underpayment,0.10197250470655683,10.2,101.97250470655837,109,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,2,Very Unfair Underpayment,0.07684292625082764,7.68,76.84292625082881,80,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,3,Somewhat Unfair Underpayment,0.08297396848493382,8.3,82.97396848493509,84,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,4,Slightly Unfair Underpayment,0.0964229524056352,9.64,96.42295240563665,95,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,5,Fair Payment,0.3645208422882535,36.45,364.520842288259,353,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,6,Slightly Unfair Overpayment,0.03550952041165311,3.55,35.50952041165365,34,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,7,Somewhat Unfair Overpayment,0.027234190849273983,2.72,27.234190849274395,27,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,8,Very Unfair Overpayment,0.017601408259828286,1.76,17.601408259828553,18,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,9,Extremely Unfair Overpayment,0.011519236190615924,1.15,11.519236190616098,11,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_24,10,I am not employed,0.18540245015242177,18.54,185.40245015242456,189,false,https://reports.verasight.io/reports/jsm-2025#if-you-were-paid-62-192-for-your-current-job-would-you-consider-that-to-be
2025-091_a_3,1,"Less than $2,500",0.6936016215663878,69.36,693.6016215663983,704,false,https://reports.verasight.io/reports/jsm-2025#what-is-the-highest-price-you-are-willing-to-pay-for-a-95-reliable-cancer-biomarker-test-which-gives-you-personalized-treatment-options
2025-091_a_3,2,"$2,500 - $5,000",0.16700484659093656,16.7,167.00484659093908,164,false,https://reports.verasight.io/reports/jsm-2025#what-is-the-highest-price-you-are-willing-to-pay-for-a-95-reliable-cancer-biomarker-test-which-gives-you-personalized-treatment-options
2025-091_a_3,3,"$5,001 - $10,000",0.06048453516688641,6.05,60.484535166887326,57,false,https://reports.verasight.io/reports/jsm-2025#what-is-the-highest-price-you-are-willing-to-pay-for-a-95-reliable-cancer-biomarker-test-which-gives-you-personalized-treatment-options
2025-091_a_3,4,"$10,001 - $20,000",0.025430426463865487,2.54,25.43042646386587,24,false,https://reports.verasight.io/reports/jsm-2025#what-is-the-highest-price-you-are-willing-to-pay-for-a-95-reliable-cancer-biomarker-test-which-gives-you-personalized-treatment-options
2025-091_a_3,5,"More than $20,000 if necessary",0.05347857021192374,5.35,53.47857021192455,51,false,https://reports.verasight.io/reports/jsm-2025#what-is-the-highest-price-you-are-willing-to-pay-for-a-95-reliable-cancer-biomarker-test-which-gives-you-personalized-treatment-options
2025-091_a_4,1,Relatively low,0.27028231990785745,27.03,270.28231990786156,272,false,https://reports.verasight.io/reports/jsm-2025#if-you-had-to-guess-how-would-you-describe-the-rate-of-teenage-pregnancies-in-the-us
2025-091_a_4,2,Relatively high,0.3819290225075329,38.19,381.92902250753866,373,false,https://reports.verasight.io/reports/jsm-2025#if-you-had-to-guess-how-would-you-describe-the-rate-of-teenage-pregnancies-in-the-us
2025-091_a_4,3,About average,0.34778865758460975,34.78,347.788657584615,355,false,https://reports.verasight.io/reports/jsm-2025#if-you-had-to-guess-how-would-you-describe-the-rate-of-teenage-pregnancies-in-the-us
2025-091_a_5,1,Seek help from a healthcare provider,0.6150519173407679,61.51,615.0519173407772,625,false,https://reports.verasight.io/reports/jsm-2025#if-you-experience-your-mental-health-getting-worse-what-would-you-do-first-to-address-it
2025-091_a_5,2,Take a federally approved medication,0.0482191236504721,4.82,48.21912365047283,48,false,https://reports.verasight.io/reports/jsm-2025#if-you-experience-your-mental-health-getting-worse-what-would-you-do-first-to-address-it
2025-091_a_5,3,Take a drug other than a federally approved medication,0.03291637267819811,3.29,32.916372678198606,31,false,https://reports.verasight.io/reports/jsm-2025#if-you-experience-your-mental-health-getting-worse-what-would-you-do-first-to-address-it
2025-091_a_5,4,Seek help from family and friends,0.2050551616016589,20.51,205.055161601662,201,false,https://reports.verasight.io/reports/jsm-2025#if-you-experience-your-mental-health-getting-worse-what-would-you-do-first-to-address-it
2025-091_a_5,5,"Do nothing, expecting my problems to go away on their own",0.09875742472890298,9.88,98.75742472890447,95,false,https://reports.verasight.io/reports/jsm-2025#if-you-experience-your-mental-health-getting-worse-what-would-you-do-first-to-address-it
2025-091_a_6,1,Not at all lonely,0.33236161440819795,33.24,332.36161440820297,345,false,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you
2025-091_a_6,2,Slightly lonely,0.18442807678637965,18.44,184.42807678638243,187,false,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you
2025-091_a_6,3,A little lonely,0.17102652353135508,17.1,171.02652353135767,171,false,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you
2025-091_a_6,4,Moderately lonely,0.12597127128976388,12.6,125.97127128976578,120,false,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you
2025-091_a_6,5,Quite lonely,0.08192646068094388,8.19,81.92646068094511,77,false,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you
2025-091_a_6,6,Very lonely,0.04290284985580429,4.29,42.90284985580494,42,false,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you
2025-091_a_6,7,Extremely lonely,0.06138320344755531,6.14,61.38320344755624,58,false,https://reports.verasight.io/reports/jsm-2025#how-lonely-are-you
2025-091_a_7,1,Completely disagree,0.11887695488019458,11.89,118.87695488019638,115,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support
2025-091_a_7,2,Disagree,0.10812955820343252,10.81,108.12955820343416,106,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support
2025-091_a_7,3,Somewhat disagree,0.08567630053172022,8.57,85.67630053172151,88,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support
2025-091_a_7,4,Neither agree nor disagree,0.13213715267993875,13.21,132.13715267994075,126,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support
2025-091_a_7,5,Somewhat agree,0.16825842695007373,16.83,168.25842695007628,170,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support
2025-091_a_7,6,Agree,0.1845168702897587,18.45,184.51687028976147,187,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support
2025-091_a_7,7,Completely agree,0.20240473646488152,20.24,202.4047364648846,208,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-as-a-child-i-could-count-on-my-parent-for-emotional-support
2025-091_a_8,1,Completely disagree,0.16134456099205918,16.13,161.34456099206162,165,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling
2025-091_a_8,2,Disagree,0.15616709207822918,15.62,156.16709207823155,160,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling
2025-091_a_8,3,Somewhat disagree,0.14432312765300145,14.43,144.32312765300364,145,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling
2025-091_a_8,4,Neither agree nor disagree,0.16025625595202436,16.03,160.25625595202678,157,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling
2025-091_a_8,5,Somewhat agree,0.15908666942196265,15.91,159.08666942196504,156,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling
2025-091_a_8,6,Agree,0.12393716607183453,12.39,123.9371660718364,124,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling
2025-091_a_8,7,Completely agree,0.09488512783088875,9.49,94.88512783089018,93,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-my-parent-didn-t-seem-to-notice-if-i-was-upset-or-struggling
2025-091_a_9,1,Completely Disagree,0.19678074612006963,19.68,196.7807461200726,203,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted
2025-091_a_9,2,Disagree,0.22928353231979332,22.93,229.2835323197968,237,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted
2025-091_a_9,3,Somewhat Disagree,0.11198697596724921,11.2,111.98697596725091,112,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted
2025-091_a_9,4,Neither Agree nor Disagree,0.15987319907732397,15.99,159.8731990773264,153,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted
2025-091_a_9,5,Somewhat Agree,0.14237184097003225,14.24,142.3718409700344,142,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted
2025-091_a_9,6,Agree,0.08433831813700773,8.43,84.33831813700901,82,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted
2025-091_a_9,7,Completely Agree,0.07536538740852393,7.54,75.36538740852507,71,false,https://reports.verasight.io/reports/jsm-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-even-when-i-was-a-teenager-my-parent-treated-me-like-a-little-kid-who-couldn-t-be-trusted
